#gene name,lfc,pval,condition
gene_692,-7.05440567639105e-09,1,sample_2
gene_123,-1.50386056946679e-06,1,sample_2
gene_837,6.87393114264519e-05,1,sample_2
gene_976,-1.67533811784061e-06,1,sample_2
gene_623,5.01640511564203e-07,1,sample_2
gene_127,-3.20702828406418e-06,1,sample_2
gene_927,-2.63774455415015e-06,0.238656792325232,sample_2
gene_105,-1.06871987496922e-06,1,sample_2
gene_734,-1.71646707761989e-06,0.0958361817496757,sample_2
gene_426,8.63977308879121e-07,1,sample_2
gene_601,-1.15338922844164e-06,0.907095674162865,sample_2
gene_8,4.73471173049636e-06,1,sample_2
gene_847,-1.30675584951941e-06,1,sample_2
gene_594,-4.63156532551095e-06,1,sample_2
gene_474,2.13713246535233,0.0546676258374449,sample_2
gene_325,7.31444566294552e-06,1,sample_2
gene_620,4.56566581553586e-06,1,sample_2
gene_632,-6.39800346669635e-07,1,sample_2
gene_866,-1.19334589900934e-06,1,sample_2
gene_551,-2.32884749101279e-06,0.104218017489826,sample_2
gene_31,2.70892717639678e-06,1,sample_2
gene_527,1.117610279313e-05,1,sample_2
gene_110,-8.93946263910146e-07,2.58723643556162e-06,sample_2
gene_470,-4.34075746464092e-07,0.000704772093810735,sample_2
gene_988,-9.42747607987314e-07,0.120809862343231,sample_2
gene_399,-1.10196825333826e-06,0.00324761212716419,sample_2
gene_389,-1.86999565752151e-06,0.319627040317487,sample_2
gene_619,-2.16535433467868e-07,0.0781481229164867,sample_2
gene_747,-2.60759885852114e-06,1,sample_2
gene_368,-6.14761013367636e-07,1,sample_2
gene_808,0.000150972621254467,1,sample_2
gene_858,5.13073312161429e-06,1,sample_2
gene_934,8.15734701192918e-06,1,sample_2
gene_242,1.03610655530575e-05,1,sample_2
gene_949,-5.09565535337142e-07,5.36017877883771e-06,sample_2
gene_397,-5.0247915932109e-07,0.383319300191306,sample_2
gene_652,8.0444484002407e-07,0.950709846610093,sample_2
gene_292,-2.21758634013177e-06,0.985258510265881,sample_2
gene_579,-1.96980792763033e-06,0.909341013329969,sample_2
gene_980,-8.25458611974387e-07,0.664687273921703,sample_2
gene_226,-3.02159628590851e-06,0.29705983788886,sample_2
gene_55,-2.02797596355137e-06,0.0220393777497069,sample_2
gene_903,-2.66209075126879e-07,1,sample_2
gene_545,5.72211538091953e-06,1,sample_2
gene_574,1.90200728979624e-06,1,sample_2
gene_431,-2.67863128906114e-07,0.525648113682832,sample_2
gene_983,-4.06838912112023e-07,0.68290374187223,sample_2
gene_382,-1.81460291150535e-06,0.0473781186981036,sample_2
gene_814,-1.02513413595346e-06,1,sample_2
gene_878,-1.84618830123901e-06,0.610900320603955,sample_2
gene_42,-7.50252070567366e-08,0.71417589044557,sample_2
gene_628,4.02199481088569e-07,1,sample_2
gene_319,-2.83349571947961e-06,0.00179820124960005,sample_2
gene_268,-4.37134150835305e-07,1,sample_2
gene_751,7.90224232762747e-05,1,sample_2
gene_505,-7.67420579031111e-07,1,sample_2
gene_151,-1.69253743854106e-06,0.221254452321181,sample_2
gene_205,-1.09910307813747e-06,1,sample_2
gene_223,2.69483414299281e-06,0.891165709148592,sample_2
gene_674,-3.53982313240488e-06,1,sample_2
gene_948,5.37475390629754e-06,1,sample_2
gene_385,-6.7970532347431e-07,1,sample_2
gene_380,7.99131059992201e-06,1,sample_2
gene_802,6.39458707166971e-06,1,sample_2
gene_604,1.6484888105124,0.100225511011081,sample_2
gene_261,0.898590891086168,0.994283992898151,sample_2
gene_446,2.80414297605439e-06,1,sample_2
gene_771,2.64514094356939e-06,1,sample_2
gene_360,5.44872296414196e-07,1,sample_2
gene_736,-1.36871482634028e-06,1,sample_2
gene_498,8.20663219268212e-06,1,sample_2
gene_171,-4.57774531311893e-06,1,sample_2
gene_979,1.39767634182622e-06,1,sample_2
gene_108,-2.79066565260404e-05,1,sample_2
gene_128,5.15328508134749e-07,1,sample_2
gene_279,2.13929610068722e-06,1,sample_2
gene_363,5.70938007878062e-06,1,sample_2
gene_881,3.95005970738762e-06,1,sample_2
gene_756,1.1761041037165e-07,1,sample_2
gene_59,9.09945732748285e-06,1,sample_2
gene_677,2.4573914682432e-06,1,sample_2
gene_819,-7.65295239369261e-07,1,sample_2
gene_738,4.02891289530969e-06,1,sample_2
gene_476,-1.61456580156311e-05,1,sample_2
gene_536,1.42168090203799e-07,1,sample_2
gene_109,-0.00014020617592765,1,sample_2
gene_726,1.07729439662681e-05,0.77890944770433,sample_2
gene_707,-1.12571206258806e-05,1,sample_2
gene_598,-3.59096227973999e-06,1,sample_2
gene_323,3.56351898137494e-07,1,sample_2
gene_243,2.14924313399876e-05,1,sample_2
gene_575,-5.05737553314245e-06,1,sample_2
gene_21,4.79937002141571e-06,1,sample_2
gene_991,-1.3676287740707e-06,1,sample_2
gene_569,-1.03895894072772e-05,1,sample_2
gene_616,-2.43537286045117e-06,1,sample_2
gene_612,-2.75920494745053e-07,1,sample_2
gene_973,7.86498737222476e-06,1,sample_2
gene_196,5.82958592060276e-06,1,sample_2
gene_479,-0.000259628576935555,0.00639133011771282,sample_2
gene_400,-1.55059149155631e-06,1,sample_2
gene_691,-4.07599475644071e-06,1,sample_2
gene_705,2.34953323719647e-07,1,sample_2
gene_84,-1.10307258826356e-07,1,sample_2
gene_613,5.35779437776562e-06,1,sample_2
gene_606,-2.90734647200403e-06,1,sample_2
gene_254,-1.41583295348062e-06,0.179601373374038,sample_2
gene_667,-5.03921486696302e-07,0.0481729778461519,sample_2
gene_518,1.20098473628946e-06,0.648045528236027,sample_2
gene_204,2.52462323127415e-06,1,sample_2
gene_634,-2.73221338007277e-08,1,sample_2
gene_280,1.07653580365825e-06,1,sample_2
gene_306,6.72204097162017e-06,1,sample_2
gene_336,2.08489749557798e-06,1,sample_2
gene_357,4.67852131825967e-06,1,sample_2
gene_514,2.32169118082906e-06,1,sample_2
gene_3,5.20592063216237e-06,1,sample_2
gene_637,4.74546109048336e-07,1,sample_2
gene_696,4.83782146747525e-06,1,sample_2
gene_605,9.97094906570982e-06,1,sample_2
gene_403,9.07289849729649e-07,1,sample_2
gene_562,1.85466685280495e-06,0.541303426553387,sample_2
gene_273,1.4702615184114e-06,1,sample_2
gene_464,-1.89862167601494e-06,1,sample_2
gene_968,5.77287566210996e-07,1,sample_2
gene_581,-1.43374998715929e-06,1,sample_2
gene_946,6.91589166522494e-07,0.960144014386494,sample_2
gene_100,1.45254486559417e-06,1,sample_2
gene_329,-2.16150306729494e-07,1,sample_2
gene_366,2.87575936317765e-07,1,sample_2
gene_693,-1.0240256408678e-06,0.0505173140611534,sample_2
gene_252,3.26721338576976e-06,1,sample_2
gene_939,3.54750242065023e-07,1,sample_2
gene_972,-6.17911796225216e-08,1,sample_2
gene_408,-2.96662336534831e-07,0.3960560058768,sample_2
gene_267,-2.99669937631126e-06,1,sample_2
gene_75,7.98838931002105e-06,1,sample_2
gene_556,-4.8869561821068e-07,1,sample_2
gene_967,1.27177784262352e-06,1,sample_2
gene_960,3.43221910107555e-06,1,sample_2
gene_553,-1.99284890155367e-06,4.09229211125075e-05,sample_2
gene_540,-1.10979701181437e-06,1,sample_2
gene_428,-3.76163048578381e-05,1,sample_2
gene_767,1.12668422074598e-05,1,sample_2
gene_459,1.24315714229425e-06,1,sample_2
gene_954,7.94257519102929e-06,1,sample_2
gene_121,5.54286515834459e-06,1,sample_2
gene_48,1.22025664706282,0.137639041226498,sample_2
gene_965,-2.99224284099883e-07,1,sample_2
gene_812,2.4144515458203e-06,1,sample_2
gene_179,-7.13014365764473e-06,1,sample_2
gene_248,-7.4275103663244e-07,1,sample_2
gene_167,-4.98863631715986e-07,1,sample_2
gene_624,5.98583518388841e-06,1,sample_2
gene_467,5.60747555665181e-07,1,sample_2
gene_290,-3.79709581852297e-06,0.127956143855039,sample_2
gene_516,-4.83576481099084e-06,0.010153664655856,sample_2
gene_22,-5.64583547494995e-06,1,sample_2
gene_435,-9.95053896630356e-07,0.748075119757692,sample_2
gene_709,7.17975475041251e-06,1,sample_2
gene_669,5.66692249017403e-08,1,sample_2
gene_101,1.3946423234026e-07,0.902285146281217,sample_2
gene_763,1.17966402951926e-06,1,sample_2
gene_264,-1.09516980280091e-06,1,sample_2
gene_281,-1.85937551794085e-07,0.442269028776437,sample_2
gene_423,-1.7783011076494e-06,0.908105038183981,sample_2
gene_998,-7.04701173816302e-07,0.0447940540264973,sample_2
gene_495,2.60144709858207e-06,1,sample_2
gene_159,1.07328216410621e-05,1,sample_2
gene_806,-1.23435778669764e-06,0.528475234763532,sample_2
gene_714,-3.0972662492387e-06,1,sample_2
gene_18,-1.39466631533451e-06,1,sample_2
gene_757,2.63330767647245e-06,1,sample_2
gene_715,-2.16420068163215e-06,1,sample_2
gene_206,4.80515417925801e-06,1,sample_2
gene_358,-5.46425870613232e-07,0.0508931937570936,sample_2
gene_525,-5.5741483161956e-06,1,sample_2
gene_754,3.41809950612833e-06,1,sample_2
gene_673,1.87444221339001e-06,1,sample_2
gene_586,-1.49232610628628e-05,1,sample_2
gene_345,2.84661412606295e-06,1,sample_2
gene_855,1.47428594155117e-06,0.803112412467428,sample_2
gene_310,1.69958185129721e-06,0.687303331952054,sample_2
gene_654,-2.72388223373917e-06,0.86190803545902,sample_2
gene_149,1.9225594256509e-06,1,sample_2
gene_234,-5.85502487967858e-07,0.0735615863925231,sample_2
gene_71,-1.19479290094051e-06,0.587771119489674,sample_2
gene_198,5.20644927475834e-06,1,sample_2
gene_913,-4.52908591718597e-06,1.25338818765241e-10,sample_2
gene_156,8.9504640932609e-06,1,sample_2
gene_33,-8.64105759646894e-07,1,sample_2
gene_317,-1.08205599446526e-06,1,sample_2
gene_961,2.94949105179656e-06,0.368929839635405,sample_2
gene_433,2.9266449179759e-07,1,sample_2
gene_395,-4.13682590470579e-07,1,sample_2
gene_481,2.71748577626827e-06,1,sample_2
gene_642,2.69973752332604e-06,1,sample_2
gene_321,-2.67735646257247e-06,0.00107666842145912,sample_2
gene_635,-1.20023889488578e-06,1,sample_2
gene_354,2.03949206162854e-06,1,sample_2
gene_831,7.2796029966223e-06,1,sample_2
gene_857,1.68466791554767e-06,1,sample_2
gene_722,1.40318894213212e-05,1,sample_2
gene_282,-3.76594008025619e-06,0.17280171005901,sample_2
gene_2,-7.49026845794084e-05,1,sample_2
gene_890,2.93116900006967e-06,1,sample_2
gene_713,-5.06189233429529e-06,8.85557615359555e-08,sample_2
gene_168,-1.59956519250333e-06,0.388764714790813,sample_2
gene_82,4.77179096828808e-06,1,sample_2
gene_547,-3.03333277678214e-07,0.591934456469299,sample_2
gene_874,9.47909223141279e-07,1,sample_2
gene_218,-7.35582339218237e-07,1,sample_2
gene_486,-1.26683633148987e-06,0.575941960583656,sample_2
gene_917,8.31780655785268e-07,1,sample_2
gene_457,-2.82790410574714e-06,1,sample_2
gene_602,-2.00540986615314e-06,1,sample_2
gene_724,6.06180861669137e-06,1,sample_2
gene_766,1.79862167849156e-06,1,sample_2
gene_322,1.14304869138249e-05,1,sample_2
gene_46,6.14339845530407e-07,1,sample_2
gene_920,6.14623173241728e-07,1,sample_2
gene_172,-0.000119646347718856,1,sample_2
gene_401,7.91405727775127e-06,1,sample_2
gene_895,2.34346292923864e-06,1,sample_2
gene_452,1.67460813510173e-05,1,sample_2
gene_729,1.98848532325977e-06,1,sample_2
gene_743,3.42774957423966e-06,1,sample_2
gene_240,4.50967387934718e-06,1,sample_2
gene_300,5.6082036829299e-07,1,sample_2
gene_146,-1.13091767759727e-07,1,sample_2
gene_730,5.88756311967731e-07,1,sample_2
gene_748,1.12261260741568e-05,1,sample_2
gene_293,3.02670440879324e-07,1,sample_2
gene_36,2.86507376086491e-07,1,sample_2
gene_576,2.174352494053e-06,1,sample_2
gene_402,6.74473606547506e-07,1,sample_2
gene_244,-2.00950861109176e-07,0.419184970780075,sample_2
gene_154,-1.73586878119125e-08,1,sample_2
gene_852,4.73280177802803e-06,0.151535923478802,sample_2
gene_611,-1.37892751929194e-06,0.758053728050655,sample_2
gene_164,-6.96483080478655e-07,0.00200475090126736,sample_2
gene_524,-1.81212200317727e-06,0.733164957241955,sample_2
gene_538,-2.75714507933378e-06,0.0323965981000381,sample_2
gene_429,-0.000159628671168512,1,sample_2
gene_316,1.08014742803135e-07,1,sample_2
gene_91,-2.74471993941799e-06,1,sample_2
gene_902,-1.64620303824777e-06,1,sample_2
gene_17,-7.78420549338086e-06,1,sample_2
gene_593,3.4660363155952e-06,1,sample_2
gene_629,2.08806948924767e-06,1,sample_2
gene_519,1.15223028260275e-05,1,sample_2
gene_263,2.98532785948295e-07,1,sample_2
gene_493,-1.4717923760148e-06,0.95719462190754,sample_2
gene_836,8.02028248463165e-06,1,sample_2
gene_892,-3.71277929150165e-06,4.75274792178795e-10,sample_2
gene_922,-5.09183066447579e-06,1,sample_2
gene_83,-4.04658468359564e-06,1,sample_2
gene_549,9.58526116604074e-08,1,sample_2
gene_209,7.6728735935036e-07,1,sample_2
gene_269,1.38374542281781e-06,1,sample_2
gene_695,-1.76697456182787e-06,0.292089486041279,sample_2
gene_406,1.28023342539764e-06,1,sample_2
gene_740,8.28788273853031e-06,1,sample_2
gene_727,5.01132832757516e-06,1,sample_2
gene_1000,2.88692499599863e-06,1,sample_2
gene_140,1.92894708319061e-06,1,sample_2
gene_219,1.33964839963371e-06,1,sample_2
gene_491,1.50659400630312e-05,1,sample_2
gene_262,1.97614942410585e-05,1,sample_2
gene_564,-6.4293820538821e-07,0.162998358051811,sample_2
gene_824,7.18965103737765e-07,1,sample_2
gene_643,-8.76429496056307e-07,1,sample_2
gene_120,1.5305622959197e-06,1,sample_2
gene_563,-2.98493731752402e-06,1,sample_2
gene_768,2.12128670826092e-07,1,sample_2
gene_558,-1.71789914665668e-07,1,sample_2
gene_512,5.3178485521307e-06,1,sample_2
gene_147,1.00556345317178e-05,1,sample_2
gene_454,1.97021197471537e-06,1,sample_2
gene_744,1.25324506032847e-06,1,sample_2
gene_477,5.0074535969096e-06,1,sample_2
gene_25,1.45413798097159e-06,1,sample_2
gene_969,3.50815302149036e-06,1,sample_2
gene_996,1.15468038798822e-06,1,sample_2
gene_194,2.89245389054409e-06,1,sample_2
gene_132,3.18705059819705e-06,1,sample_2
gene_494,-1.57250126449292e-06,1,sample_2
gene_190,4.70650563483496e-06,1,sample_2
gene_647,2.38907985864847e-06,1,sample_2
gene_463,-5.5862546984783e-06,1,sample_2
gene_222,-1.06049101063411e-06,1,sample_2
gene_492,-8.25697310009279e-07,1,sample_2
gene_656,9.49259509219474e-07,1,sample_2
gene_297,3.6437563852882e-06,1,sample_2
gene_785,1.34797250186237e-06,1,sample_2
gene_86,2.20471895911117e-06,1,sample_2
gene_770,1.1574584938277e-05,1,sample_2
gene_963,6.08300661323091e-06,1,sample_2
gene_681,3.69446974499541,0.00716032510961978,sample_2
gene_362,7.06631173735734e-06,1,sample_2
gene_912,-1.50146710079927e-06,0.450587403291602,sample_2
gene_444,1.59678042883424e-06,1,sample_2
gene_897,-1.13750563931129e-06,1,sample_2
gene_173,1.5488997368954e-05,1,sample_2
gene_217,2.35299432244632e-07,1,sample_2
gene_856,5.67634765201441e-06,1,sample_2
gene_679,-8.98170235088963e-07,1,sample_2
gene_257,3.08550395514421e-06,1,sample_2
gene_790,-4.2552724128721e-07,1,sample_2
gene_725,-4.40904660995513e-09,1,sample_2
gene_807,-2.51112937436092e-07,1,sample_2
gene_45,1.47239739317915e-06,1,sample_2
gene_955,-3.10670611157105e-07,1,sample_2
gene_687,-1.97325329655691e-06,1,sample_2
gene_94,-1.56025205209849e-06,1,sample_2
gene_678,7.82935196299166e-07,1,sample_2
gene_490,3.07553899843423e-07,1,sample_2
gene_719,3.62180874178116e-06,0.621372555898751,sample_2
gene_947,8.49127163085537e-07,1,sample_2
gene_202,3.76251902573393e-06,1,sample_2
gene_142,-3.943993458344e-07,1,sample_2
gene_188,7.97759528838605e-07,1,sample_2
gene_597,7.16076138528857e-06,0.206553408690478,sample_2
gene_721,-1.34607893335786e-06,0.463338371850482,sample_2
gene_504,-9.68516543894428e-07,1,sample_2
gene_13,-9.65927647027148e-07,0.741080150399135,sample_2
gene_682,1.90004344113161e-06,1,sample_2
gene_472,-7.16998771418728e-07,0.144135572700863,sample_2
gene_298,-6.91933722707181e-07,0.492576237154466,sample_2
gene_407,-2.06366173904471e-06,0.0641776633682502,sample_2
gene_942,-1.00299945334462e-06,0.000351679661237362,sample_2
gene_795,-1.34974099286726e-06,1,sample_2
gene_571,-8.59896997834386e-08,1,sample_2
gene_675,-2.68251328498668e-07,0.759923385518626,sample_2
gene_557,-2.62578141294613e-06,0.00237758741170639,sample_2
gene_798,-3.16214523357892e-08,1,sample_2
gene_314,1.73721142046117e-06,0.650600899499046,sample_2
gene_351,-4.18600374053185e-07,0.403707142012803,sample_2
gene_829,2.50102894591385e-06,0.422480025802173,sample_2
gene_984,-1.30587979441919e-06,1,sample_2
gene_633,-7.69094673889775e-07,1,sample_2
gene_728,1.91796354479684e-06,1,sample_2
gene_517,1.07140636963495e-05,1,sample_2
gene_274,2.14655102252791e-06,1,sample_2
gene_552,-5.46121459880189e-07,1,sample_2
gene_341,-6.24752247422825e-07,1,sample_2
gene_96,-6.57463327698059e-06,0.000588519419495939,sample_2
gene_80,-1.86468550784377e-07,1,sample_2
gene_918,6.10783883253408e-06,1,sample_2
gene_197,-3.21253810592708e-07,1,sample_2
gene_60,-3.80174807225243e-06,1,sample_2
gene_276,4.60494023688365e-06,1,sample_2
gene_5,3.11223490222067e-06,1,sample_2
gene_841,3.09754906999116e-06,1,sample_2
gene_822,8.16147735546191e-06,1,sample_2
gene_475,-3.30438748956096e-06,1,sample_2
gene_775,-3.68027392845107e-06,1,sample_2
gene_278,4.03454285749649e-06,0.564239160971037,sample_2
gene_334,-2.33846647781997e-07,0.885341474746167,sample_2
gene_789,2.20376101585832,0.0554790291287426,sample_2
gene_686,-9.81580983049821e-08,0.746754701434855,sample_2
gene_930,-3.629351436283e-06,1,sample_2
gene_625,-0.000254655186544614,1,sample_2
gene_152,1.82832861554867e-06,1,sample_2
gene_560,4.02466017162643e-06,1,sample_2
gene_347,1.95515031564273e-06,1,sample_2
gene_826,-6.32113598852139e-06,1,sample_2
gene_621,1.07224232739178e-06,1,sample_2
gene_442,1.18173329680412e-06,1,sample_2
gene_216,-1.03744678542133e-06,0.575608701446878,sample_2
gene_924,-5.55711109107387e-06,0.00422454045789533,sample_2
gene_801,9.71251641477089e-07,1,sample_2
gene_537,-1.2384640952034e-06,0.560384156170903,sample_2
gene_478,-3.12580138260433e-07,0.0814286904328475,sample_2
gene_876,-3.1568836855845e-06,1,sample_2
gene_805,-6.00466067158025e-07,1,sample_2
gene_447,1.02103756337765e-06,1,sample_2
gene_499,3.80893863944039e-06,1,sample_2
gene_326,-2.96984061708556e-06,0.971251944692842,sample_2
gene_507,2.96978554205087,0.000756305328673623,sample_2
gene_97,5.87429098706329e-06,1,sample_2
gene_631,3.8679632542806e-06,1,sample_2
gene_782,-3.54078064056853e-05,1,sample_2
gene_415,4.11069652242287e-06,1,sample_2
gene_348,5.86331783493255e-06,1,sample_2
gene_414,7.50868134981418e-07,1,sample_2
gene_732,1.05034253954726e-05,1,sample_2
gene_79,-2.50928651942365e-06,0.0291286921489822,sample_2
gene_868,-2.1680685420723e-06,0.184968183714192,sample_2
gene_143,-3.65143024172894e-06,1,sample_2
gene_970,2.26866719797951e-06,1,sample_2
gene_150,5.84631696184078e-09,1,sample_2
gene_330,6.97030939965349e-06,1,sample_2
gene_19,-3.30141182334268e-08,1,sample_2
gene_320,2.62720097893972e-06,1,sample_2
gene_131,3.1602575729042e-06,1,sample_2
gene_107,4.25380134683148e-06,1,sample_2
gene_241,-5.27001830310475e-07,1,sample_2
gene_510,1.18335411097963e-05,1,sample_2
gene_871,4.67902575849303e-06,1,sample_2
gene_698,6.82097391635093e-06,1,sample_2
gene_877,-2.61263483128784e-06,1,sample_2
gene_193,-4.38649261873279e-06,0.806936040597722,sample_2
gene_566,1.39601653441323e-06,1,sample_2
gene_66,1.15696919493132e-05,1,sample_2
gene_40,7.9568116605947e-06,1,sample_2
gene_690,3.58230658781451e-08,1,sample_2
gene_664,3.0231006164143e-06,1,sample_2
gene_977,3.56171874690384e-06,1,sample_2
gene_89,-1.63643382134993e-06,1,sample_2
gene_578,-3.05261469597794e-06,1,sample_2
gene_177,6.03890622140533e-06,1,sample_2
gene_20,-7.32948392049569e-07,1,sample_2
gene_626,7.29170943993159e-08,1,sample_2
gene_867,6.15463264156348e-06,1,sample_2
gene_872,8.21401337199522e-06,1,sample_2
gene_933,-1.39802367879868e-06,1,sample_2
gene_520,4.06572156723235e-06,1,sample_2
gene_915,3.9053995733312e-06,1,sample_2
gene_720,6.03073103756767e-06,0.459280716202673,sample_2
gene_901,-4.36161806970645e-06,1,sample_2
gene_405,3.41271942204551e-06,1,sample_2
gene_68,-1.32739803058471e-06,1,sample_2
gene_542,1.51236573749169e-06,0.526753132827099,sample_2
gene_251,-1.46328316705586e-06,1,sample_2
gene_229,5.36435858052824e-06,1,sample_2
gene_392,7.61481001717862e-07,0.956589449980715,sample_2
gene_155,4.30182392585188e-06,1,sample_2
gene_432,2.89363156269056e-06,1,sample_2
gene_716,3.3219168532423e-06,0.764931808308632,sample_2
gene_590,-5.40723468376292e-06,0.0169541066150761,sample_2
gene_658,1.78305486503561e-06,1,sample_2
gene_655,-1.56480696869881e-06,0.177306069393425,sample_2
gene_439,-6.01416363625161e-07,0.724626425754142,sample_2
gene_843,1.21837399643324e-06,1,sample_2
gene_987,9.7225101772626e-07,1,sample_2
gene_898,6.97206756693254e-08,1,sample_2
gene_372,4.42253944269966e-07,1,sample_2
gene_834,-1.71740760317329e-07,1,sample_2
gene_370,4.49297940427367e-06,1,sample_2
gene_982,-1.68157243453433e-06,1,sample_2
gene_199,-1.686830714411e-06,1,sample_2
gene_182,7.9638127748228e-06,1,sample_2
gene_936,4.89844315716609e-07,1,sample_2
gene_410,8.63295717341743e-07,0.954135725994107,sample_2
gene_420,1.90734095653213e-05,1,sample_2
gene_827,-1.70245291894117e-06,1,sample_2
gene_746,2.78752576818969e-06,1,sample_2
gene_158,7.23113907808747e-07,1,sample_2
gene_958,-6.21499710630717e-07,0.0131612373667915,sample_2
gene_157,2.99114138298245e-06,1,sample_2
gene_338,-4.73472863344451e-06,1,sample_2
gene_185,-2.21322592307553e-06,1,sample_2
gene_835,6.43995572557565e-07,1,sample_2
gene_224,3.01194010281004e-06,1,sample_2
gene_916,-7.22366749991555e-07,0.00440689682760234,sample_2
gene_661,-2.37695403622133e-07,1,sample_2
gene_166,2.5209700115063e-06,1,sample_2
gene_848,1.37947016004201e-06,1,sample_2
gene_377,-2.5743026195842e-06,1,sample_2
gene_480,-1.57008329262686e-06,1,sample_2
gene_591,-2.59366754441044e-06,1,sample_2
gene_859,1.5695133042505e-06,1,sample_2
gene_340,6.61965083446475e-06,1,sample_2
gene_309,-7.67326573958813e-07,0.545151983822085,sample_2
gene_64,9.83719877217783e-07,1,sample_2
gene_731,9.00902533712281e-08,0.755593052421702,sample_2
gene_367,-9.95442516458907e-07,1,sample_2
gene_65,3.13503978332323e-07,1,sample_2
gene_63,1.14081523051217e-05,1,sample_2
gene_489,3.99146779725904e-06,1,sample_2
gene_98,1.24436632951109e-07,1,sample_2
gene_88,-1.65271452865238e-06,0.549175510094825,sample_2
gene_953,-1.02407545219616e-06,0.00969765187551611,sample_2
gene_117,3.66784790988084e-06,1,sample_2
gene_609,6.03601085137528e-06,1,sample_2
gene_854,-1.97039835844961e-06,0.0162489809608976,sample_2
gene_247,-6.10034234773087e-07,1,sample_2
gene_352,1.17886283713759e-05,1,sample_2
gene_521,8.52468986362929e-07,1,sample_2
gene_462,-1.33063381770201e-06,1,sample_2
gene_665,-1.0967601679371e-07,1,sample_2
gene_944,5.63201255853269e-07,1,sample_2
gene_181,-1.35927297890198e-06,1,sample_2
gene_773,1.31402365322642e-05,1,sample_2
gene_346,2.38050471907638e-06,1,sample_2
gene_529,1.27432493795234e-06,1,sample_2
gene_245,3.31862641543874e-06,1,sample_2
gene_6,-2.43640265957878e-06,1,sample_2
gene_733,-1.22169597625302e-06,1,sample_2
gene_239,-4.41935357356216e-07,0.564327648204189,sample_2
gene_932,5.68414602598187e-07,1,sample_2
gene_335,1.03575562536584e-05,1,sample_2
gene_28,6.20074104079146e-05,1,sample_2
gene_515,5.57171887617497e-07,1,sample_2
gene_630,-7.15893178318254e-08,1,sample_2
gene_758,-1.97228710784107e-06,1,sample_2
gene_741,1.03033037085001e-05,1,sample_2
gene_783,4.31862230517651e-06,1,sample_2
gene_394,1.38168064689206e-06,1,sample_2
gene_332,9.5489555479812e-07,1,sample_2
gene_833,2.83138287725312e-07,1,sample_2
gene_745,1.55475328770043e-06,1,sample_2
gene_383,-1.25333398374924e-06,0.152771526746403,sample_2
gene_430,-4.04646040108691e-06,1,sample_2
gene_882,8.55529243947961e-06,1,sample_2
gene_573,-7.3444082343419e-07,1,sample_2
gene_779,8.78003090466956e-06,1,sample_2
gene_496,-6.32250970034223e-07,1,sample_2
gene_307,-1.75450573556889e-05,1,sample_2
gene_769,-2.22124957376235e-06,1,sample_2
gene_437,-7.73654462216374e-08,1,sample_2
gene_381,-1.04294148978986e-07,1,sample_2
gene_78,-0.000407455120368749,1,sample_2
gene_792,-1.85990682417208e-06,0.215183374718129,sample_2
gene_555,5.16654461893654e-06,1,sample_2
gene_51,6.70546734134438e-07,1,sample_2
gene_813,8.84690072139495e-07,1,sample_2
gene_375,-1.52608846489131e-06,1,sample_2
gene_689,9.80952083375351e-05,1,sample_2
gene_487,1.37200860109551e-05,1,sample_2
gene_44,4.87488794825434e-06,1,sample_2
gene_645,7.78329288655337e-06,1,sample_2
gene_500,6.58627730741376e-06,1,sample_2
gene_896,-3.3708039579648e-06,1,sample_2
gene_860,-1.09138317144048e-06,1,sample_2
gene_174,1.27346195666212e-06,1,sample_2
gene_528,9.90570995308616e-06,1,sample_2
gene_886,-5.2952479937076e-07,1,sample_2
gene_668,-7.50249197799919e-06,1,sample_2
gene_710,-1.83379974758619e-06,1,sample_2
gene_305,1.62066403548258e-06,1,sample_2
gene_122,-1.12303095929137e-06,0.0148828477419074,sample_2
gene_820,-1.28339538075448e-06,0.0444041430097756,sample_2
gene_210,-2.3340550794032e-06,1,sample_2
gene_884,-4.4582617252549e-06,1,sample_2
gene_580,-1.44002994635478e-06,1,sample_2
gene_929,2.98069510362255e-06,1,sample_2
gene_530,-2.61969044495865e-07,1,sample_3
gene_683,6.26338231742422e-07,1,sample_3
gene_928,-4.04459939129652e-07,1,sample_3
gene_793,-2.3587335429448e-07,0.919159444524839,sample_3
gene_258,7.2011801804747e-07,1,sample_3
gene_941,0.318452112349108,1,sample_3
gene_92,3.49735570464037e-07,1,sample_3
gene_809,-4.31706799372041e-08,1,sample_3
gene_106,1.51548868236666e-05,1,sample_3
gene_376,1.2240153503796e-05,1,sample_3
gene_189,-6.14915076031516e-06,1,sample_3
gene_386,-1.514937952805e-06,1,sample_3
gene_873,-6.54189624550755e-07,1,sample_3
gene_52,-1.36050024525602e-07,0.782792474051016,sample_3
gene_485,-6.92804989545063e-07,0.457444924508269,sample_3
gene_69,2.00843636416842e-06,1,sample_3
gene_910,2.34204849911458e-06,1,sample_3
gene_994,-1.01523075655133e-06,1,sample_3
gene_228,2.73591650731006e-06,1,sample_3
gene_225,-3.13965139632613e-07,0.0571407498676263,sample_3
gene_130,-9.16289888904004e-07,0.484111758493879,sample_3
gene_879,6.9954214335376e-06,1,sample_3
gene_657,-6.7929586304656e-07,1,sample_3
gene_765,-9.60374059661686e-07,1,sample_3
gene_800,-8.31320889196145e-07,0.383302721205223,sample_3
